Wikipedia movie ID,Merged Content,Predicted Label
19344803,and Ricky is accompanied by the 19-year old Brandon  for some lighthearted fling-dating,3
19344803,But as the four couples hole up and attend separate bachelor parties,3
19344803,each relationship begins to unravel,0
19344803,Alex's pill-popping throughout the weekend,3
19344803,compiled with surprise drop-ins from Noah's boss,3
19344803,Brandy  and rapper Baby Gat,3
19344803,don't help Noah and Wade work through last-minute jitters,3
4032727,Elisabeth Shue plays the title character,3
4032727,a 28-year-old woman with autism,3
4032727,She has lived in an institution from a young age following her parents' death in a car accident,0
4032727,When the institution must close due to budget cuts,0
4032727,Molly is left in the charge of her neurotypical older brother,4
4032727,an advertising executive and perennial bachelor,3
4032727,who verbalizes very little and is obsessed with lining up her shoes in neat rows,3
4032727,throws Buck's life into a tailspin as she runs off her nurses and barges into a meeting at Buck's agency naked,4
4032727,suggests an experimental surgery in which genetically modified brain cells are implanted into Molly's brain,3
4032727,While Buck initially balks at the suggestion,3
4032727,"he finally consents to the surgery and Molly makes a gradual but miraculous ""recovery""",1
4032727,"speaking fluidly and interacting with others in a ""normal"" way",1
4032727,Buck begins taking Molly to social events,3
4032727,like a production of Romeo and Juliet,3
4032727,Molly's brain begins to reject the transplanted cells and she begins to regress into her former state,0
4032727,"Both Molly and Buck must accept the eventual loss of Molly's ""cure"" and her regression to her previous state",3
4032727,In the final scene of the film,3
4032727,Buck accepts Molly's autism and vows to remain in Molly's life by creating a room for her at his home that looks just like the room she had at the institution,3
8357964,Terkel is a normal boy who's in 6th grade at a secondary school together with his best friend Jason,3
8357964,who carries an iron pipe with him at all times,3
8357964,Terkel and Jason are playing a Game Boy in the schoolyard one day when a strange man in a green panda sweater approaches them,4
8357964,tells Terkel that he has sat on a spider,3
8357964,""" Terkel says and after that the nightmare begins",4
8357964,Terkel's teacher gets fatally run over,3
8357964,and the class's new teacher is the strange Justin,4
8357964,"Terkel's parents get married and the two ""bad boys"" in his class",0
8357964,manipulate Terkel to steal beer for them,3
8357964,When Terkel's uncle Stuart Stardust notices,3
8357964,he beats up Sten   and Saki,3
8357964,for which they blame Terkel,3
8357964,so they begin bullying him,3
8357964,but no-one seems to want to help him,3
8357964,One day the overweight girl in the class,3
8357964,approaches Terkel with a love letter,3
8357964,When Sten and Saki notice,3
8357964,they start teasing the two of them,3
8357964,he wants to defend Doris,3
8357964,because he'd rather save face in front of the cool kids,1
8357964,"he says ""I'm certainly not in love with a fat cow like that",2
8357964,""" Doris gets so upset that she jumps out the window from the fourth floor and dies",3
8357964,After that Terkel starts receiving death threats,3
8357964,painted on the ceiling of his room,3
8357964,on a stone which breaks his window,4
8357964,His parents aren't of any help – his mother tells him about all the diseases he might develop and his father only seems capable of one word,1
8357964,Gunnar takes his class for a school trip where they are going to study the salamanders,3
8357964,Terkel doesn't want to go and begs his parents to let him stay at home,3
8357964,On the bus Sten and Saki invite Terkel to sit down with them,3
8357964,he does so and Jason becomes angry,3
8357964,When they get to the forest,4
8357964,where they are going to study the salamanders,3
8357964,Sten and Saki want him to sleep in their tent – he does,3
8357964,He gets a shock later when Saki stumbles into the tent with a black eye,4
8357964,telling him that Jason beat him up,3
8357964,Terkel thinks that Jason is acting strangely aloof,3
8357964,and Sten tells him that Doris was Jason's sister,3
8357964,and thinks that all the death threats were from Jason,3
8357964,because he made his sister commit suicide,0
8357964,As they're going to bed,3
8357964,"Terkel finds a dead cat in his sleeping bag and he receives a text message from Jason's phone which says ""I'm coming to kill you""",3
8357964,Sten and Saki advise Terkel to tell Justin,3
8357964,He wants to be safe from Jason,3
8357964,so Terkel insists that Justin come with him into the woods where he explains everything,3
8357964,"Then he says ""I'm gonna call Jason right now and say that I have told you everything""",3
8357964,Justin protests but Terkel does so and to his horror,3
8357964,he hears ringing sounds coming from Justin's pocket,4
8357964,and it turns out all the death threats and messages had been from Justin as a revenge for Terkel sitting on the spider when they first met,3
8357964,and a thrilling race through the woods commences,3
8357964,Just as Justin has Terkel cornered,3
8357964,he is saved in the nick of time by Jason,4
8357964,who finally puts his iron bar to use,3
8357964,During the struggle the pipe is smashed into Justin's head presumably killing him,3
8357964,Terkel and Jason go away in the sunset once again friends,3
8357964,only to be scared by the narrator and music teacher Arne who wears a hockey mask and a chainsaw,4
8357964,The camera moves back and shows the audience that Justin is still alive,3
8357964,The final credits include some outtake/blooper scenes,3
8357964,Terkel's father being unable to remember his lines,3
550486,Helena  works with her parents  at their family circus,3
550486,but desires to run away and join real life,0
550486,after Helena and her mother have a heated argument,3
550486,Helena's mother collapses and is taken to the hospital,4
550486,while Helena is staying with her grandmother,4
550486,she finds that the doctors determine that Helena's mother requires an operation,3
550486,and Helena can only blame herself for the situation,0
550486,she wakes up in a dream-like state and leaves her building to find three performers outside,4
550486,As they try to perform for Helena,3
550486,a shadow encroaches on the area and two of the performers are consumed by it,3
550486,helps to quickly direct Helena to safety through the use of magical flying books,4
550486,She learns they are in the City of Light which is slowly being consumed by shadows,3
